DateTime,Week-ahead Forecast [MW],Day-ahead forecast [MW],Most recent forecast [MW],Measured & upscaled [MW],Monitored Capacity [MW],Day-ahead forecast (11h00) [MW]
05/07/2020 08:15,1080.73,1758.18,1779,1515.56,2011.45,1750.52
05/07/2020 08:30,1073.37,1762.23,1774.82,1513.98,2011.45,1759.2
05/07/2020 08:45,1045.25,1769.34,1786.03,1509.01,2011.45,1766.12
05/07/2020 09:00,1031.17,1773.31,1795.79,1485.66,2011.45,1769.38
05/07/2020 09:15,1030.52,1770.77,1795.35,1505.66,2011.45,1775.44
05/07/2020 09:30,1034.44,1785.77,1795.65,1537.96,2011.45,1766.52
05/07/2020 09:45,1033.01,1776.18,1800.11,1561.95,2011.45,1776.94
05/07/2020 10:00,1008.8,1796.71,1805.69,1558.69,2011.45,1783.91
05/07/2020 10:15,978.09,1803.81,1806.65,1567.58,2011.45,1791.6
05/07/2020 10:30,968.1,1805.78,1807.73,1566.89,2011.45,1792.39
05/07/2020 10:45,964.31,1802.39,1808.96,1579.53,2011.45,1792.79
05/07/2020 11:00,964.9,1808.13,1814.68,1579.36,2011.45,1805.73
05/07/2020 11:15,947.73,1813.01,1812.88,1594.57,2011.45,1803.14
05/07/2020 11:30,908.45,1812.74,1814.92,1596.09,2011.45,1799
05/07/2020 11:45,860,1806.05,1816.02,1635.83,2011.45,1810.47
05/07/2020 12:00,815.48,1811.81,1821.09,1663.8,2011.45,1813.32
05/07/2020 12:15,769.27,1812.54,1820.27,1767.1,2011.45,1809.87
05/07/2020 12:30,733.49,1814.16,1816.96,1741.03,2011.45,1806.84
05/07/2020 12:45,709.18,1811.21,1815.97,1727.06,2011.45,1807.22
05/07/2020 13:00,697.21,1804.93,1802.25,1728.29,2011.45,1812.46
05/07/2020 13:15,683.01,1807.02,1809.81,1711.46,2011.45,1801.64
05/07/2020 13:30,670.35,1810.1,1799.55,1710.98,2011.45,1797.38
05/07/2020 13:45,684.19,1812.83,1809.29,1728.34,2011.45,1799.35
05/07/2020 14:00,690.22,1798.87,1809.18,1753.01,2011.45,1791.58
05/07/2020 14:15,702.93,1803.68,1808.47,1725.59,2011.45,1804.42
05/07/2020 14:30,713.62,1806.33,1811.73,1716.14,2011.45,1793.3
05/07/2020 14:45,720.13,1804.84,1807.79,1721.97,2011.45,1804.67
05/07/2020 15:00,739.2,1797.68,1798.7,1732.2,2011.45,1791.31
05/07/2020 15:15,760.01,1804.16,1790.54,1728.04,2011.45,1796.06
05/07/2020 15:30,775.72,1788,1796.43,1731.05,2011.45,1797.92
05/07/2020 15:45,776.63,1800.9,1802,1710.66,2011.45,1794
05/07/2020 16:00,757.59,1801.05,1799.47,1718.01,2011.45,1799.89
05/07/2020 16:15,830.04,1798.14,1798.31,1741.75,2011.45,1799.49
05/07/2020 16:30,798.66,1804.4,1808.18,1752.71,2011.45,1780.89
05/07/2020 16:45,756.35,1797.47,1813.14,1733.6,2011.45,1796.81
05/07/2020 17:00,729.89,1808.01,1811.07,1734.65,2011.45,1797.57
05/07/2020 17:15,750.79,1798.82,1807.32,1736.4,2011.45,1796.79
05/07/2020 17:30,732.94,1807.82,1812.12,1737.59,2011.45,1796.27
05/07/2020 17:45,732.18,1800.77,1813.67,1732.09,2011.45,1795.34
05/07/2020 18:00,719.71,1807.07,1809.9,1745.45,2011.45,1803.86
05/07/2020 18:15,735.91,1805.81,1794.59,1758.1,2011.45,1802.06
05/07/2020 18:30,753.8,1795.33,1801.3,1764.38,2011.45,1801.14
05/07/2020 18:45,766.73,1798.83,1802.79,1776.31,2011.45,1793.43
05/07/2020 19:00,779.73,1794.85,1793.42,1776.15,2011.45,1794.7
05/07/2020 19:15,792.14,1797.86,1798.39,1773.04,2011.45,1785.4
05/07/2020 19:30,805.01,1789.59,1789.67,1760.96,2011.45,1791.23
05/07/2020 19:45,797.58,1790.67,1792.01,1768.51,2011.45,1782.97
05/07/2020 20:00,794.89,1793.8,1692.02,1759.89,2011.45,1756.89
05/07/2020 20:15,804.13,1782.56,1667.9,1756.48,2011.45,1717.66
05/07/2020 20:30,812.25,1740.38,1674.86,1748.06,2011.45,1720.73
05/07/2020 20:45,805.69,1746.18,1664.36,1734.88,2011.45,1707.25
05/07/2020 21:00,812.61,1774.35,1681.76,1722.78,2011.45,1711.46
05/07/2020 21:15,819.82,1781.59,1686.83,1711.11,2011.45,1765.8
05/07/2020 21:30,807.44,1774.88,1691.61,1693.39,2011.45,1763.03
05/07/2020 21:45,769.13,1771.97,1700.66,1712.47,2011.45,1754.69
05/07/2020 22:00,761.2,1762.5,1696.44,1709.47,2011.45,1758.23
05/07/2020 22:15,738.27,1762.28,1706.47,1673.81,2011.45,1758.91
05/07/2020 22:30,705.91,1754.13,1722.06,1690.47,2011.45,1741.24
05/07/2020 22:45,688.38,1745.01,1707.41,1696.14,2011.45,1754.08
05/07/2020 23:00,684.53,1751.68,1729.65,1679.53,2011.45,1738.03
05/07/2020 23:15,607.72,1758.65,1729.1,1663.86,2011.45,1752.35
05/07/2020 23:30,568.82,1757.86,1738.51,1696.81,2011.45,1755.25
05/07/2020 23:45,527.05,1738.36,1724.17,1715.77,2011.45,1746.55
06/07/2020 00:00,1114.39,1749.08,1764.07,1708.6,2011.45,1742.6
06/07/2020 00:15,1112.9,1746.74,1770.33,1686.72,2011.45,1732.46
06/07/2020 00:30,1114.19,1747.17,1753.84,1667.69,2011.45,1734.34
06/07/2020 00:45,1114.23,1745.74,1758.5,1683.22,2011.45,1739.24
06/07/2020 01:00,1094.85,1733.74,1761.59,1685.43,2011.45,1736.83
06/07/2020 01:15,1069.4,1737.44,1757.61,1681.65,2011.45,1729.27
06/07/2020 01:30,1068.17,1734.13,1756.05,1678.49,2011.45,1724.12
06/07/2020 01:45,1048.53,1736.85,1752.19,1673.3,2011.45,1727.08
06/07/2020 02:00,1042.01,1726.68,1737.78,1676.62,2011.45,1722.52
06/07/2020 02:15,1036.5,1729.03,1738.61,1680.24,2011.45,1722.75
06/07/2020 02:30,1033.12,1730.14,1736.89,1667.21,2011.45,1726.35
06/07/2020 02:45,1007.15,1731.42,1731.75,1665.1,2011.45,1722.08
06/07/2020 03:00,969.75,1709.04,1726.77,1660.91,2011.45,1724.35
06/07/2020 03:15,937.31,1719.26,1729.14,1660.67,2011.45,1713.64
06/07/2020 03:30,921.36,1724.57,1720.83,1660.48,2011.45,1723.61
06/07/2020 03:45,893.1,1724.87,1724.32,1657.53,2011.45,1719.12
06/07/2020 04:00,870.16,1728.09,1730.23,1653.11,2011.45,1717.9
06/07/2020 04:15,850.83,1727.78,1726.71,1662.72,2011.45,1717.45
06/07/2020 04:30,841.76,1727.12,1723.88,1657.75,2011.45,1713.52
06/07/2020 04:45,836.64,1726.66,1727.1,1667.62,2011.45,1710.6
06/07/2020 05:00,832.21,1723.81,1721.91,1671.18,2011.45,1719.39
06/07/2020 05:15,818.64,1719.89,1729.58,1663.21,2011.45,1712.34
06/07/2020 05:30,797,1712.56,1726.32,1664.28,2011.45,1720.84
06/07/2020 05:45,764.75,1720.76,1719.85,1663.4,2011.45,1712.43
06/07/2020 06:00,725.62,1713.86,1724.6,1661.04,2011.45,1713.79
06/07/2020 06:15,710.92,1716.92,1705.34,1656.28,2011.45,1707.66
06/07/2020 06:30,692.7,1708.19,1709.41,1648.83,2011.45,1680.29
06/07/2020 06:45,684.9,1702.97,1685.01,1640.17,2011.45,1671.48
06/07/2020 07:00,670.87,1667.43,1678.63,1638.82,2011.45,1662.79
06/07/2020 07:15,660.74,1664.46,1660.52,1627.29,2011.45,1644.69
06/07/2020 07:30,646.22,1653.48,1650,1622.15,2011.45,1643.55
06/07/2020 07:45,626.58,1633.53,1660.56,1611.66,2011.45,1619.74
06/07/2020 08:00,607.32,1643.01,1527.6,1614.29,2011.45,1583.8
06/07/2020 08:15,607.99,1654.75,1512.36,1613.86,2011.45,1602.75
06/07/2020 08:30,603.96,1650.08,1498.19,1612.44,2011.45,1607.58
06/07/2020 08:45,599.93,1632.56,1483.85,1604.07,2011.45,1590.76
06/07/2020 09:00,603.45,1603.34,1479.37,1593.15,2011.45,1583.81
06/07/2020 09:15,611.88,1615.87,1466.44,1588.03,2011.45,1504.94
06/07/2020 09:30,613.31,1598.74,1452.83,1541.93,2011.45,1418.39
06/07/2020 09:45,607.56,1540.23,1429.88,1487.6,2011.45,1409.81
06/07/2020 10:00,599.31,1525.11,1405.5,1467.2,2011.45,1451.65
06/07/2020 10:15,591.1,1485.74,1390.93,1441.95,2011.45,1480.3
06/07/2020 10:30,586.85,1466.94,1374.39,1414.5,2011.45,1525.18
06/07/2020 10:45,585.83,1434.25,1371.59,1329.47,2011.45,1528.44
06/07/2020 11:00,569.84,1396.55,1362.48,1268.02,2011.45,1489.17
06/07/2020 11:15,554.86,1379.22,1332.73,1296.87,2011.45,1438.62
06/07/2020 11:30,530.19,1344.8,1306.74,1311.54,2011.45,1371.45
06/07/2020 11:45,513.76,1314.03,1263.18,1313.4,2011.45,1334.66
06/07/2020 12:00,494.41,1285.09,1208.11,1286.91,2011.45,1341.8
06/07/2020 12:15,481.79,1247.04,1176.06,1287.98,2011.45,1356.15
06/07/2020 12:30,488.74,1212.82,1119.17,1216.9,2011.45,1412
06/07/2020 12:45,494.47,1182.85,1066.86,1178.74,2011.45,1466.7
06/07/2020 13:00,502.14,1128.53,1009.61,1196.51,2011.45,1493.8
06/07/2020 13:15,497.69,1078.2,978.47,1211.19,2011.45,1492.08
06/07/2020 13:30,514.69,1027.98,941.69,1148.87,2011.45,1485.66
06/07/2020 13:45,495.4,993.82,920.86,1141.86,2011.45,1456.76
06/07/2020 14:00,491.64,990.8,842.8,1129.35,2011.45,1426.35
06/07/2020 14:15,508.8,913.53,844.7,1070.95,2011.45,1381.67
06/07/2020 14:30,540.61,713.37,860.93,965.5,2011.45,1289.06
06/07/2020 14:45,577.8,643.95,879.8,1006.67,2011.45,1258.95
06/07/2020 15:00,592.82,759.51,893.26,1054.52,2011.45,1239.42
06/07/2020 15:15,598.08,882.14,914.36,1040.27,2011.45,1117.2
06/07/2020 15:30,610.28,826.96,938.75,1024.3,2011.45,891.34
06/07/2020 15:45,647.56,658.47,951.79,973.29,2011.45,613.46
06/07/2020 16:00,666.65,535.17,980.34,973.72,2011.45,614.95
06/07/2020 16:15,656.4,575.07,997.33,953.86,2011.45,961.76
06/07/2020 16:30,691.29,902.55,1014.13,831.59,2011.45,1003.93
06/07/2020 16:45,711.93,1483.18,1032.33,740.21,2011.45,585.99
06/07/2020 17:00,730,965.81,1048.81,675.08,2011.45,465.07
06/07/2020 17:15,766.47,361,1081.56,702.37,2011.45,385.02
06/07/2020 17:30,804.22,262.26,1109.5,727.4,2011.45,341.66
06/07/2020 17:45,810.04,226.91,1115.52,735.82,2011.45,361.9
06/07/2020 18:00,797.98,202.69,1083.95,675.71,2011.45,429.68
06/07/2020 18:15,785.66,316.74,1013.51,606.05,2011.45,413.71
06/07/2020 18:30,774.07,444.96,892.76,515.55,2011.45,293.57
06/07/2020 18:45,791.3,453.07,617.53,401.25,2011.45,258.79
06/07/2020 19:00,793.92,339.85,413,292.2,2011.45,269.6
06/07/2020 19:15,784.78,210.67,249.47,213.23,2011.45,290.95
06/07/2020 19:30,783,200.15,180.86,184.04,2011.45,326.46
06/07/2020 19:45,767.56,218.5,148,159.95,2011.45,355.33
06/07/2020 20:00,760.54,182.66,89.35,118.38,2011.45,355.16
06/07/2020 20:15,747.41,147.81,71.13,99.44,2011.45,326.55
06/07/2020 20:30,734.71,130.01,52.91,89.46,2011.45,285.39
06/07/2020 20:45,722.48,121.25,41.17,71.76,2011.45,246.58
06/07/2020 21:00,715.38,110.92,41.65,69.28,2011.45,206.48
06/07/2020 21:15,718.3,81.8,38.2,66.46,2011.45,165.41
06/07/2020 21:30,726.8,74.36,35.6,57.49,2011.45,123.91
06/07/2020 21:45,735.79,67.93,33.47,50.56,2011.45,93.62
06/07/2020 22:00,745.5,59.71,29.95,45.59,2011.45,65.65
06/07/2020 22:15,757.22,49.87,28.71,43.29,2011.45,45.6
06/07/2020 22:30,730.75,38.81,27.12,35.82,2011.45,35.89
06/07/2020 22:45,721,32.94,25.57,30.26,2011.45,30.18
06/07/2020 23:00,726.04,28.23,16.02,22.24,2011.45,26.56
06/07/2020 23:15,705.77,18.79,14.67,20.19,2011.45,19.66
06/07/2020 23:30,677.46,16.68,13.78,17.65,2011.45,17.02
06/07/2020 23:45,661.73,14.16,13.09,16.51,2011.45,15.54
07/07/2020 00:00,446.95,9.59,8.91,11.38,2011.45,10.71
07/07/2020 00:15,461.11,9.27,8.95,9.59,2011.45,9.91
07/07/2020 00:30,449.11,9.01,9.13,8.73,2011.45,9.27
07/07/2020 00:45,426.01,8.96,9.59,8.41,2011.45,8.92
07/07/2020 01:00,422.88,9.05,6.87,11.68,2011.45,8.66
07/07/2020 01:15,417.2,9.17,7.36,14.17,2011.45,13.45
07/07/2020 01:30,409.65,14.41,7.98,17.59,2011.45,17.69
07/07/2020 01:45,395.4,19.4,9.18,20.62,2011.45,20.86
07/07/2020 02:00,384.62,23.62,10.09,28.46,2011.45,26.04
07/07/2020 02:15,362.66,27.74,11.33,32.58,2011.45,34.26
07/07/2020 02:30,349.3,30.68,12.2,37.89,2011.45,54.03
07/07/2020 02:45,342.43,31.89,13.14,42.56,2011.45,77.37
07/07/2020 03:00,328.18,34.8,10.74,43.15,2011.45,82.02
07/07/2020 03:15,324.58,41.32,11.65,48.99,2011.45,87.15
07/07/2020 03:30,314.13,54.64,18.91,57.43,2011.45,90.32
07/07/2020 03:45,309.27,85.45,28.57,73.58,2011.45,94.97
07/07/2020 04:00,314.48,97.95,40.24,110.39,2011.45,98.24
07/07/2020 04:15,318.06,119,66.53,138.06,2011.45,101.74
07/07/2020 04:30,318.58,161.17,121.82,141.97,2011.45,115.75
07/07/2020 04:45,323.75,219.84,182.66,167.3,2011.45,133.47
07/07/2020 05:00,327.98,283.13,249.23,216.27,2011.45,158.5
07/07/2020 05:15,331.74,350.36,327.39,268.38,2011.45,198.25
07/07/2020 05:30,334.42,452.46,397.28,337.31,2011.45,256.42
07/07/2020 05:45,350.8,563.59,448.51,389.84,2011.45,309.96
07/07/2020 06:00,359.18,619.49,473.06,421.37,2011.45,357.85
07/07/2020 06:15,346.77,584.29,486.98,391.98,2011.45,374.89
07/07/2020 06:30,338.86,529.19,494.58,358.51,2011.45,377.05
07/07/2020 06:45,341.17,496.59,500.42,299.03,2011.45,358.09
07/07/2020 07:00,331.87,477.16,491.52,291.49,2011.45,343.37
07/07/2020 07:15,328.95,465.08,462.03,265.38,2011.45,342.28
07/07/2020 07:30,338.06,461.6,417.48,245.92,2011.45,336.68
07/07/2020 07:45,351.54,452.89,367.71,230.15,2011.45,321.06
07/07/2020 08:00,341.22,433.09,296.21,231.26,2011.45,304.66
07/07/2020 08:15,328.8,401.87,277.1,246.24,2011.45,289.68
07/07/2020 08:30,327.33,365.26,250.1,233.52,2011.45,262.7
07/07/2020 08:45,329.73,336.93,227.54,215.3,2011.45,224.82
07/07/2020 09:00,330,308.24,206.56,190.79,2011.45,196.88
07/07/2020 09:15,328.37,273.3,192.61,175.38,2011.45,174.34
07/07/2020 09:30,339.62,241.7,178.27,148.96,2011.45,164.28
07/07/2020 09:45,344.63,217.81,166.28,116.55,2011.45,162.96
07/07/2020 10:00,348.36,207.56,153.8,116.93,2011.45,168.86
07/07/2020 10:15,352.28,209.35,148,116.73,2011.45,165.36
07/07/2020 10:30,356.35,209.96,144.7,127.57,2011.45,156.15
07/07/2020 10:45,360.73,205.52,144.19,148.33,2011.45,150.16
07/07/2020 11:00,358.3,203.2,144.94,163.58,2011.45,153.24
07/07/2020 11:15,337.41,205.81,158.45,168,2011.45,164.23
07/07/2020 11:30,320.74,213.5,180.84,144.49,2011.45,177.18
07/07/2020 11:45,311.57,229.91,200.98,134.36,2011.45,187.55
07/07/2020 12:00,314.43,254.8,218.85,150.59,2011.45,198.39
07/07/2020 12:15,317.81,281.02,240.05,160.17,2011.45,213.11
07/07/2020 12:30,322.44,295.23,260.96,167.2,2011.45,227.9
07/07/2020 12:45,327.04,293.19,282.94,172.48,2011.45,235.6
07/07/2020 13:00,321.34,298.25,287.76,201.42,2011.45,243.33
07/07/2020 13:15,322.36,311.8,288.46,218.43,2011.45,252.9
07/07/2020 13:30,321.22,323.79,285.69,245.95,2011.45,263.64
07/07/2020 13:45,318.93,327.34,282.84,274.48,2011.45,272.05
07/07/2020 14:00,321.37,328.81,331.89,294.38,2011.45,273.69
07/07/2020 14:15,325.34,347.74,342.05,291.05,2011.45,271.89
07/07/2020 14:30,324.11,384.54,357.83,312.88,2011.45,278.67
07/07/2020 14:45,332.54,420.33,371.64,297.18,2011.45,299.08
07/07/2020 15:00,338.71,438.3,377.19,287.9,2011.45,320.16
07/07/2020 15:15,332.3,466.61,385.68,283.79,2011.45,326.19
07/07/2020 15:30,320.58,505.37,395.07,276.88,2011.45,328.38
07/07/2020 15:45,310.6,547.87,408.92,281.39,2011.45,346.69
07/07/2020 16:00,309.59,612.93,421.29,297.98,2011.45,400.6
07/07/2020 16:15,309.57,710.31,438.7,321.33,2011.45,474.95
07/07/2020 16:30,309.91,825.48,465.45,347.97,2011.45,564.96
07/07/2020 16:45,318.32,942.42,492.49,381.98,2011.45,693.21
07/07/2020 17:00,317.79,1046.49,517.07,403.24,2011.45,854.68
07/07/2020 17:15,316.24,1122.1,556.42,435.89,2011.45,1005.68
07/07/2020 17:30,319.77,1169.91,599.44,469.27,2011.45,1078.93
07/07/2020 17:45,315.77,1226.32,643.9,523.32,2011.45,1113.09
07/07/2020 18:00,311.76,1229.58,684.91,547.56,2011.45,1176.03
07/07/2020 18:15,314.48,1437.35,725.4,597.56,2011.45,1229.35
07/07/2020 18:30,325.47,1428.32,763.73,657.97,2011.45,1331.24
07/07/2020 18:45,324.48,1063.36,792.59,735.81,2011.45,1346.49
07/07/2020 19:00,319.17,598.38,812.4,829.8,2011.45,1094.12
07/07/2020 19:15,326.01,549.45,840.18,836.36,2011.45,787.9
07/07/2020 19:30,323.71,729.05,850.14,864.12,2011.45,594.98
07/07/2020 19:45,318.18,763.95,874.19,921.61,2011.45,522.41
07/07/2020 20:00,310.81,619.73,459.6,883.32,2011.45,536.33
07/07/2020 20:15,305.6,470.57,460.85,849.24,2011.45,559.56
07/07/2020 20:30,297,362.91,478.65,888.15,2011.45,474.14
07/07/2020 20:45,288.53,320.45,503.53,952.3,2011.45,282.17
07/07/2020 21:00,277.93,265.55,523.65,1040.68,2011.45,173.34
07/07/2020 21:15,275.58,172.2,541.91,1100.63,2011.45,151.36
07/07/2020 21:30,271.95,127.46,539.89,1043.14,2011.45,155.11
07/07/2020 21:45,258.29,105.41,535.27,956.54,2011.45,173.21
07/07/2020 22:00,257.97,100.14,499.41,763.81,2011.45,214.58
07/07/2020 22:15,242.42,102.37,425.95,581.18,2011.45,275.48
07/07/2020 22:30,237.64,104.4,323.16,320.55,2011.45,285.34
07/07/2020 22:45,236.6,105.63,213.71,163.88,2011.45,229.35
07/07/2020 23:00,238.28,119.16,139.06,126.98,2011.45,170.6
07/07/2020 23:15,240.58,119.57,76.03,110.86,2011.45,146.71
07/07/2020 23:30,239.77,115.88,55.12,93.46,2011.45,133.37
07/07/2020 23:45,233.7,109.02,37.86,87.21,2011.45,116.2
08/07/2020 00:00,281.31,1153.32,36.63,91.17,2011.45,197.75
08/07/2020 00:15,267.66,1152.97,36.84,98.08,2011.45,259.4
08/07/2020 00:30,275.72,1143.29,36.51,98.43,2011.45,306.72
08/07/2020 00:45,285.36,1127.46,37.08,89.81,2011.45,345.04
08/07/2020 01:00,293.21,1083.01,38.88,89.25,2011.45,395.43
08/07/2020 01:15,297.34,1043.36,40.02,100.34,2011.45,432.83
08/07/2020 01:30,312.67,949.74,40.83,98.02,2011.45,423.27
08/07/2020 01:45,320.81,824.09,41.65,94.31,2011.45,400.81
08/07/2020 02:00,330.74,759.41,50.66,96.15,2011.45,404.89
08/07/2020 02:15,330.63,741.53,51.12,97.39,2011.45,470.26
08/07/2020 02:30,330.85,790.75,51.81,92.78,2011.45,511.25
08/07/2020 02:45,331.93,839.51,53.35,98.71,2011.45,475.08
08/07/2020 03:00,334.6,857.71,50.97,90.48,2011.45,424.71
08/07/2020 03:15,339.81,892.85,66.93,86.48,2011.45,387.36
08/07/2020 03:30,331.15,931.84,83.33,87.66,2011.45,386.36
08/07/2020 03:45,329.26,951.45,122.52,87.83,2011.45,399.75
08/07/2020 04:00,327.89,942.71,152.41,89.69,2011.45,403.94
08/07/2020 04:15,327.64,929.31,186.12,86.58,2011.45,432.21
08/07/2020 04:30,327.33,956.07,208.05,86.67,2011.45,494.54
08/07/2020 04:45,327.16,950.81,208.9,93.09,2011.45,529.42
08/07/2020 05:00,327.26,944.23,185.85,96.59,2011.45,536.28
08/07/2020 05:15,328.34,971.83,168.71,115.17,2011.45,531.26
08/07/2020 05:30,340.86,1002.16,173.92,135.48,2011.45,538.03
08/07/2020 05:45,339.47,1006.71,233.87,137,2011.45,555.93
08/07/2020 06:00,328.97,1049.99,312.02,133.11,2011.45,548.1
08/07/2020 06:15,323.5,1113.76,360.91,129.21,2011.45,529.56
08/07/2020 06:30,316.06,1160.06,349.96,153.85,2011.45,535.45
08/07/2020 06:45,309.43,1225.91,303.77,163.3,2011.45,534.79
08/07/2020 07:00,324.25,1300.83,248.02,149.09,2011.45,510.57
08/07/2020 07:15,326.31,1368.13,216.32,138.92,2011.45,502.08
08/07/2020 07:30,329.2,1404.15,205.23,142.64,2011.45,502.99
08/07/2020 07:45,331.14,1429.05,199.06,139.3,2011.45,495.09
08/07/2020 08:00,329.77,1428.84,201.66,141.33,2011.45,492.94
08/07/2020 08:15,307.32,1430.59,211.47,141.39,2011.45,493.44
08/07/2020 08:30,286.97,1445.28,228.43,124.39,2011.45,526.04
08/07/2020 08:45,279.97,1435.01,240.28,126.57,2011.45,562.36
08/07/2020 09:00,287.41,1413.85,245.03,168.7,2011.45,567.88
08/07/2020 09:15,294.2,1402.45,265.56,196.1,2011.45,603.5
08/07/2020 09:30,295.07,1395.08,290.94,210.07,2011.45,706.74
08/07/2020 09:45,293.15,1398.46,310.18,210.06,2011.45,788.38
08/07/2020 10:00,285.25,1383.33,322.86,238.14,2011.45,812.12
08/07/2020 10:15,277.75,1370.47,345.44,260.35,2011.45,850.54
08/07/2020 10:30,270.58,1327.08,358.77,275.27,2011.45,910.06
08/07/2020 10:45,262.64,1309.05,388.84,305.22,2011.45,961.78
08/07/2020 11:00,256.1,1344.31,402.61,342.82,2011.45,982.77
08/07/2020 11:15,249.28,1400.92,428.14,357.51,2011.45,984.76
08/07/2020 11:30,244.35,1422.83,440.5,365.69,2011.45,950.73
08/07/2020 11:45,246.33,1377.94,464.08,376.94,2011.45,946.88
08/07/2020 12:00,247.49,1315.01,448.85,348.49,2011.45,946.72
08/07/2020 12:15,245.13,1279.77,434.18,325.47,2011.45,938.94
08/07/2020 12:30,244.45,1229.64,442.2,308.87,2011.45,820.8
08/07/2020 12:45,249.55,1171.66,421.67,268.52,2011.45,691.74
08/07/2020 13:00,256.09,1103.23,393.56,254.09,2011.45,610.94
08/07/2020 13:15,262.82,899.81,381.77,251.85,2011.45,568.96
08/07/2020 13:30,263.5,657.87,367.7,255.89,2011.45,543.79
08/07/2020 13:45,246.37,499.25,378.17,246.04,2011.45,524.5
08/07/2020 14:00,244.85,429.39,337.16,243.34,2011.45,508.4
08/07/2020 14:15,239.76,292.96,333.9,232.64,2011.45,480.29
08/07/2020 14:30,246.62,147.53,328.84,237.06,2011.45,440.25
08/07/2020 14:45,256.31,99.02,326.76,209.44,2011.45,400.32
08/07/2020 15:00,279.38,100.66,319.73,201.47,2011.45,353.76
08/07/2020 15:15,297.44,142.21,312.71,192.88,2011.45,314.4
08/07/2020 15:30,312.18,167.71,304.87,183.63,2011.45,269.5
08/07/2020 15:45,310.51,176.62,295.99,172.77,2011.45,227.14
08/07/2020 16:00,308.94,165.05,277.76,156.87,2011.45,189.26
08/07/2020 16:15,307.22,148.82,270.49,163.13,2011.45,156.44
08/07/2020 16:30,305.39,122.9,262.12,178.85,2011.45,136.42
08/07/2020 16:45,299.79,105.87,251.08,196.23,2011.45,115.71
08/07/2020 17:00,301.9,75.84,227.47,208.29,2011.45,84.3
08/07/2020 17:15,323.1,64.89,216.13,204.67,2011.45,65.77
08/07/2020 17:30,319.33,54.87,207.77,174.96,2011.45,60.43
08/07/2020 17:45,324.05,51.01,200.47,157.86,2011.45,50.68
08/07/2020 18:00,322.12,47.34,189.51,181.23,2011.45,46.64
08/07/2020 18:15,313.2,45.46,183.83,198.9,2011.45,43.97
08/07/2020 18:30,317.23,45.02,177.42,206.19,2011.45,42.53
08/07/2020 18:45,334.76,44.86,170.76,198.58,2011.45,40.99
08/07/2020 19:00,325.24,45.82,168.18,211.75,2011.45,39.38
08/07/2020 19:15,303.87,42.81,164.12,197.31,2011.45,38.04
08/07/2020 19:30,310.67,39.87,160.85,213.53,2011.45,36.94
08/07/2020 19:45,314.73,38.36,152.34,215.62,2011.45,36.05
08/07/2020 20:00,308.49,37.35,158.02,269.41,2011.45,35.35
08/07/2020 20:15,310.56,36.46,161.89,274.78,2011.45,34.78
08/07/2020 20:30,293.5,35.5,171.02,234.59,2011.45,34.32
08/07/2020 20:45,275.35,36.04,186.54,275.41,2011.45,34.07
08/07/2020 21:00,270.16,37.95,200.66,276.76,2011.45,34.05
08/07/2020 21:15,269.83,43.13,219.73,263.2,2011.45,34.04
08/07/2020 21:30,269.47,44.02,240.17,245.9,2011.45,34.06
08/07/2020 21:45,272.38,45.52,261.91,290.3,2011.45,34.24
08/07/2020 22:00,277.12,46.19,309.56,313.95,2011.45,35.83
08/07/2020 22:15,284.43,46.28,339.77,315.95,2011.45,40.16
08/07/2020 22:30,282.25,47.65,352.16,308.67,2011.45,41.29
08/07/2020 22:45,273.57,48.16,359.03,340.66,2011.45,43.26
08/07/2020 23:00,272.93,49.01,417.27,353.59,2011.45,46.37
08/07/2020 23:15,272.18,49.01,445.36,378.68,2011.45,48.44
08/07/2020 23:30,271.09,50.08,435.13,378.89,2011.45,50.96
08/07/2020 23:45,264.81,49.85,435.73,374.59,2011.45,56.16
09/07/2020 00:00,118.63,126.7,447.93,417.72,2011.45,30.91
09/07/2020 00:15,129.55,148.59,479.18,493.23,2011.45,31.76
09/07/2020 00:30,135.04,143.24,567.63,518.44,2011.45,37.69
09/07/2020 00:45,143.49,146.68,771.8,504.26,2011.45,43.98
09/07/2020 01:00,146.19,161.68,1025.74,484.95,2011.45,57.95
09/07/2020 01:15,153.96,200.49,1088.58,547.16,2011.45,101.2
09/07/2020 01:30,160.2,262.67,1109.43,668.19,2011.45,145.78
09/07/2020 01:45,162.73,353.66,1133.78,831.99,2011.45,168.49
09/07/2020 02:00,167.41,505.37,964.69,956.68,2011.45,221.89
09/07/2020 02:15,171.29,776.27,993.81,1069.29,2011.45,370.12
09/07/2020 02:30,174.31,1058.38,1057.3,1099.93,2011.45,591.52
09/07/2020 02:45,174.2,1063.58,1156.36,1113.51,2011.45,730.41
09/07/2020 03:00,161.63,868.22,1217.39,1114.55,2011.45,708.44
09/07/2020 03:15,145.27,1038.9,1283.22,1107.74,2011.45,745.37
09/07/2020 03:30,139.37,1366.4,1323.4,1126.82,2011.45,931.04
09/07/2020 03:45,141.27,1376.04,1382.46,1200.05,2011.45,1179.08
09/07/2020 04:00,150.5,1391.18,1431.91,1244.39,2011.45,1412.71
09/07/2020 04:15,154.73,1470.39,1475.6,1284.85,2011.45,1523.2
